Patient_ID,GeneSymbol,logFC
GSM1588977,BRCA1,-0.6227304851380691
GSM1588977,ETV1,-0.6544836181305378
GSM1588977,WWP1,-0.7438541304648227
GSM1588977,A2M,-0.8285192725864938
GSM1588977,SYNPO,-0.8745446204999769
GSM1588977,ERBB2,-0.8859984631535065
GSM1588977,CCND1,-0.9038601927828207
GSM1588977,MAPK3,-0.9084626673471661
GSM1588977,BCL6,-0.9745516022311502
GSM1588977,ANXA1,-1.0292332431390934
GSM1588977,KRT15,-1.229299208498464
GSM1588977,BCL2,-1.4759400843950123
GSM1588977,CASP6,-1.6208870644429796
GSM1588977,ARRB1,-1.7749774424613278
GSM1588977,PLAT,-2.405003503457011
GSM1588977,KRT5,-2.4338327608426304
GSM1588977,AR,-3.0458561304683025
GSM1588977,PPARG,-3.2613975903716392
GSM1588977,CAV1,-3.6445896685911876
