Target_Gene;Source_Gene;Interaction_Type;Reason
MTA1;PARP1;-1;Incoherent Outgoing: Source PARP1 (1.2203211139584287) vs Target MTA1 (0.3897948889328253)
MTA1;TP53;-1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target MTA1 (0.3897948889328253)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.7584228555938024) vs Target PLAT (-0.4630020470472509)
PLAT;RELA;1;Incoherent Outgoing: Source RELA (1.1047840534458917) vs Target PLAT (-0.4630020470472509)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-1.936631781326792) vs Target PLAUR (3.045124201468836)
PLAUR;TP53;-1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target PLAUR (3.045124201468836)
PLK2;TP53;1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target PLK2 (-0.893874804651241)
PMAIP1;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.19643876164064) vs Target PMAIP1 (2.8266958312493395)
REL;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (2.0481030297143237) vs Target REL (1.8119707511886416)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.304232671129708) vs Target RELA (1.1047840534458917)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.1572074044408005) vs Target RELA (1.1047840534458917)
RELA;TP53;-1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target RELA (1.1047840534458917)
SERPINA3;NFKB1;1;Incoherent Outgoing: Source NFKB1 (2.0481030297143237) vs Target SERPINA3 (-0.9164462332162397)
SERPINA3;RELA;1;Incoherent Outgoing: Source RELA (1.1047840534458917) vs Target SERPINA3 (-0.9164462332162397)
SERPINA3;STAT1;1;Incoherent Outgoing: Source STAT1 (4.1572074044408005) vs Target SERPINA3 (-0.9164462332162397)
SERPINA3;TP53;1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target SERPINA3 (-0.9164462332162397)
ST14;RELA;-1;Incoherent Outgoing: Source RELA (1.1047840534458917) vs Target ST14 (0.3197987638402884)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (3.371625609604628) vs Target STAT5A (-2.0493728751205698)
STAT5A;RELA;1;Incoherent Outgoing: Source RELA (1.1047840534458917) vs Target STAT5A (-2.0493728751205698)
SYNPO;YWHAB;1;Incoherent Outgoing: Source YWHAB (1.0682907495198197) vs Target SYNPO (-0.8935032803382432)
TGFB1;AR;1;Incoherent Outgoing: Source AR (-2.9078420421529705) vs Target TGFB1 (0.8671452367677865)
TGFB1;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (3.371625609604628) vs Target TGFB1 (0.8671452367677865)
TP53;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.056716949366395) vs Target TP53 (1.441912924754651)
TP53;EZH2;-1;Incoherent Outgoing: Source EZH2 (2.875257404114393) vs Target TP53 (1.441912924754651)
TP53;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (3.371625609604628) vs Target TP53 (1.441912924754651)
TP53;PLAU;-1;Incoherent Outgoing: Source PLAU (3.653320598057352) vs Target TP53 (1.441912924754651)
TP53;WWP1;-1;Incoherent Outgoing: Source WWP1 (1.3839756184465823) vs Target TP53 (1.441912924754651)
VIM;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.304232671129708) vs Target VIM (0.8800685892088911)
VIM;CREB1;-1;Incoherent Outgoing: Source CREB1 (1.7584228555938024) vs Target VIM (0.8800685892088911)
VIM;STAT5A;1;Incoherent Outgoing: Source STAT5A (-2.0493728751205698) vs Target VIM (0.8800685892088911)
VIM;TP53;-1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target VIM (0.8800685892088911)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-2.0493728751205698) vs Target XIAP (0.9722792178055508)
XIAP;TP53;-1;Incoherent Outgoing: Source TP53 (1.441912924754651) vs Target XIAP (0.9722792178055508)
