Patient_ID,GeneSymbol,logFC
GSM1589014,KRT17P5,-0.3251679713488924
GSM1589014,ETV1,-0.37025863014433025
GSM1589014,TRADD,-0.40853561219284185
GSM1589014,SMAD3,-0.45750239842204454
GSM1589014,VIM,-0.5042247196981844
GSM1589014,SQSTM1,-0.5061827002116219
GSM1589014,NEDD9,-0.5244427435152215
GSM1589014,CTSD,-0.5610688270689019
GSM1589014,MAPK3,-0.5832073926162149
GSM1589014,CASP9,-0.6260721670113245
GSM1589014,EGFR,-0.6985125108861006
GSM1589014,RXRA,-0.7026652931922133
GSM1589014,KRT15,-0.8192971292286639
GSM1589014,TGFBR2,-0.8977803839538616
GSM1589014,SYNPO,-0.9533635536333058
GSM1589014,A2M,-0.9989726600897146
GSM1589014,CDKN1A,-1.060624551141049
GSM1589014,IFI16,-1.0977889333371165
GSM1589014,CASP7,-1.210667680512092
GSM1589014,HSPB1,-1.3206019628142993
GSM1589014,BCL2,-1.3323498563293246
GSM1589014,IRF9,-1.3895169225650719
GSM1589014,TRIM29,-1.6354248237166749
GSM1589014,ARRB1,-1.651672161861506
GSM1589014,STAT5A,-1.6900349651401099
GSM1589014,MAP3K4,-1.692519236809976
GSM1589014,MAP3K5,-1.8191009987313072
GSM1589014,AR,-2.0480526632137055
GSM1589014,CCND1,-2.2695744211404616
GSM1589014,PPARG,-2.287732406488229
GSM1589014,ANXA1,-2.451001563870439
GSM1589014,S100A10,-2.4599063061114546
GSM1589014,NR3C1,-2.696657299936092
GSM1589014,CAV1,-2.801550331074684
GSM1589014,PLAT,-3.0855153094620604
GSM1589014,SERPINA3,-3.214899601958029
GSM1589014,KRT5,-4.881214075954531
