Target_Gene;Source_Gene;Interaction_Type;Reason
ETS1;HIF1A;1;Incoherent Outgoing: Source HIF1A (1.557718757129095) vs Target ETS1 (-0.5948227171414873)
EZH2;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.8379194957826206) vs Target EZH2 (3.151607392552833)
FOS;CREB1;1;Incoherent Outgoing: Source CREB1 (1.1399784810111946) vs Target FOS (-0.8619028648143097)
FOS;PARP1;1;Incoherent Outgoing: Source PARP1 (1.2516192055807878) vs Target FOS (-0.8619028648143097)
FOS;STAT1;1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target FOS (-0.8619028648143097)
GADD45B;MYC;1;Incoherent Outgoing: Source MYC (-2.445853389682676) vs Target GADD45B (0.6098946543831483)
HDAC1;CCND1;1;Incoherent Outgoing: Source CCND1 (-1.8369230369126708) vs Target HDAC1 (1.3529850633465959)
HDAC1;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.8379194957826206) vs Target HDAC1 (1.3529850633465959)
HIF1A;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4382826094441752) vs Target HIF1A (1.557718757129095)
HIF1A;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.3330399953434302) vs Target HIF1A (1.557718757129095)
HIF1A;STAT1;-1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target HIF1A (1.557718757129095)
ITGB4;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target ITGB4 (0.40062880865033357)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target KRT17P5 (-0.32211237733758313)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.919723987055548) vs Target MCL1 (0.7771193376811532)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (4.227812987686168) vs Target MCL1 (0.7771193376811532)
MTA1;PARP1;-1;Incoherent Outgoing: Source PARP1 (1.2516192055807878) vs Target MTA1 (0.6671758058153259)
NFKB1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target NFKB1 (1.2627872025983935)
PARP1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target PARP1 (1.2516192055807878)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (2.067867207209467) vs Target PARP1 (1.2516192055807878)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.1399784810111946) vs Target PLAT (-1.9799926465749902)
PLAU;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target PLAU (1.7618069034445174)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.919723987055548) vs Target PLAUR (1.1816892473812395)
PLAUR;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target PLAUR (1.1816892473812395)
PMAIP1;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.3330399953434302) vs Target PMAIP1 (0.9362841040856598)
REL;BCL11A;1;Incoherent Outgoing: Source BCL11A (-1.9218609379541354) vs Target REL (1.0552238995367071)
REL;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (1.2627872025983935) vs Target REL (1.0552238995367071)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4382826094441752) vs Target RELA (0.642915721117161)
RELA;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target RELA (0.642915721117161)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target RELA (0.642915721117161)
RELA;TRIB3;-1;Incoherent Outgoing: Source TRIB3 (1.7865466476768903) vs Target RELA (0.642915721117161)
SERPINA3;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.2627872025983935) vs Target SERPINA3 (-4.52127962146436)
SERPINA3;STAT1;1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target SERPINA3 (-4.52127962146436)
SMAD3;PPARG;1;Incoherent Outgoing: Source PPARG (-2.029046312822449) vs Target SMAD3 (0.7790308414978382)
SOD1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target SOD1 (1.4008434494977546)
STAT1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.3529850633465959) vs Target STAT1 (3.0043462792769606)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.610432402332359) vs Target STAT5A (-1.8379194957826206)
TP53;ARRB1;-1;Incoherent Outgoing: Source ARRB1 (-1.4382826094441752) vs Target TP53 (-0.7881851294724784)
TP53;BCL2;-1;Incoherent Outgoing: Source BCL2 (-1.3330399953434302) vs Target TP53 (-0.7881851294724784)
TP53;CREB1;1;Incoherent Outgoing: Source CREB1 (1.1399784810111946) vs Target TP53 (-0.7881851294724784)
TP53;HIF1A;1;Incoherent Outgoing: Source HIF1A (1.557718757129095) vs Target TP53 (-0.7881851294724784)
TP53;IRF9;1;Incoherent Outgoing: Source IRF9 (1.2098286515296666) vs Target TP53 (-0.7881851294724784)
TP53;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.2627872025983935) vs Target TP53 (-0.7881851294724784)
TP53;PARP1;1;Incoherent Outgoing: Source PARP1 (1.2516192055807878) vs Target TP53 (-0.7881851294724784)
TP53;REL;1;Incoherent Outgoing: Source REL (1.0552238995367071) vs Target TP53 (-0.7881851294724784)
TP53;STAT1;1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target TP53 (-0.7881851294724784)
VIM;HIF1A;1;Incoherent Outgoing: Source HIF1A (1.557718757129095) vs Target VIM (-0.7754758156210286)
VIM;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.610432402332359) vs Target VIM (-0.7754758156210286)
VIM;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.2627872025983935) vs Target VIM (-0.7754758156210286)
VIM;PARP1;1;Incoherent Outgoing: Source PARP1 (1.2516192055807878) vs Target VIM (-0.7754758156210286)
VIM;STAT1;1;Incoherent Outgoing: Source STAT1 (3.0043462792769606) vs Target VIM (-0.7754758156210286)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.8379194957826206) vs Target XIAP (0.9113379784565243)
YWHAB;SOD1;-1;Incoherent Outgoing: Source SOD1 (1.4008434494977546) vs Target YWHAB (0.5001368282919536)
