Patient_ID,GeneSymbol,logFC
GSM1589043,HINT1,0.4050155599466656
GSM1589043,LDHB,0.4006489692266548
GSM1589043,WWP1,0.37603311846446275
GSM1589043,REL,0.3589135319769028
GSM1589043,GABPA,0.35718069613124026
GSM1589043,MAP3K4,0.3519879770700438
GSM1589043,SMAD4,0.33571061820283354
GSM1589043,LAPTM5,0.2873073231459813
GSM1589043,FADD,0.26911878780892007
GSM1589043,BCL2A1,0.2689183182236663
GSM1589043,NFKB1,0.26461302240156304
GSM1589043,ATF2,0.20633719748633617
GSM1589043,RB1,0.18239439496693777
GSM1589043,SOD1,0.1790726930711557
GSM1589043,ERBB2,0.1752003149339032
GSM1589043,NEDD9,0.173956424724504
GSM1589043,DDR1,0.15685741185511937
GSM1589043,DAXX,0.1515872586375222
GSM1589043,PIK3CA,0.14934857228780718
GSM1589043,BAD,0.1292406860993598
GSM1589043,RELA,0.10457981230071667
GSM1589043,PLK2,0.09658020816755908
GSM1589043,STAT1,0.08699122451482388
GSM1589043,TGFBR1,0.07776487647262798
GSM1589043,SQSTM1,0.04337108892441233
GSM1589043,CTSD,0.02610309703383784
GSM1589043,BCL2L1,0.012365149296194922
GSM1589043,ARAF,0.0017231619651516539
GSM1589043,MAP3K5,-0.034946709505416784
GSM1589043,USP7,-0.05796682429242139
GSM1589043,INSR,-0.06717094516283861
GSM1589043,BIRC2,-0.07423895083250365
GSM1589043,IRF9,-0.09779699682633236
GSM1589043,SERPINA3,-0.10974345087485915
GSM1589043,CASP9,-0.13048263460683085
GSM1589043,PPARD,-0.13462418582520908
GSM1589043,STAT3,-0.1435423114382095
GSM1589043,TNRC6A,-0.15384022956005428
GSM1589043,APAF1,-0.20402399480565325
GSM1589043,CASP7,-0.23737002322500178
GSM1589043,CD82,-0.23925522868412674
GSM1589043,MAPK4,-0.24167714513605842
GSM1589043,VIM,-0.27668020931895576
GSM1589043,PML,-0.27981310292614303
GSM1589043,TRADD,-0.3219740526092085
GSM1589043,NFE2L2,-0.33062293966700995
GSM1589043,CASP8,-0.35849035033718923
GSM1589043,ETS1,-0.3955542616841612
GSM1589043,AKT2,-0.4251887719244545
GSM1589043,EGFR,-0.43537220293893775
GSM1589043,PAX6,-0.45489771223425857
GSM1589043,KRT17P5,-0.455025784111573
GSM1589043,BAK1,-0.4563375604619502
GSM1589043,ETV1,-0.47693814931598855
GSM1589043,IKBKG,-0.5033073835203385
GSM1589043,ITGB4,-0.5052526403066064
GSM1589043,CYP3A4,-0.5064451853195422
GSM1589043,EPHA2,-0.5224031443785053
GSM1589043,E2F4,-0.5979089687151422
GSM1589043,IFI16,-0.6735039177769098
GSM1589043,CASP10,-0.675157388771372
GSM1589043,PLAT,-0.6945706036134807
GSM1589043,SYNPO,-0.7140994866044874
GSM1589043,ANXA1,-0.7529423817839485
GSM1589043,TGFBR2,-0.8043456306181511
GSM1589043,RXRA,-0.8206828776782675
GSM1589043,SMAD3,-0.8961227549634225
GSM1589043,KRT5,-0.97862577944219
GSM1589043,BCL2,-1.069935114440395
GSM1589043,MAPK3,-1.1186998302543447
GSM1589043,A2M,-1.3326937097257785
GSM1589043,NR3C1,-1.3665164799168297
GSM1589043,STAT5A,-1.6589480554432399
GSM1589043,FOS,-1.708710557270539
GSM1589043,BCL6,-1.7732495487925668
GSM1589043,ARRB1,-1.9786674545408296
GSM1589043,PPARG,-2.698524494331159
GSM1589043,AR,-2.7380859171045753
GSM1589043,CAV1,-3.1081901968325276
GSM1589043,KRT15,-3.589609395639213
